what,kind,bundleId,bundleVersion,description,time
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1634282097296
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1634282097298
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1634282097300
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1634282097301
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1634282097303
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1634282097305
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1634282097307
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1634282097310
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1634282097313
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1634282097315
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1634282097317
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1634282097318
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1634282097319
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1634282097320
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1634282097320
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1634282097321
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1634282097321
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1634282097322
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1634282097322
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1634282097323
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1634282097324
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1634282097324
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1634282097324
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1634282097325
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1634282097325
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1634282097326
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1634282097327
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1634282097327
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1634282097328
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1634282097328
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1634282097329
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1634282097329
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1634282097329
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1634282097330
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1634282097331
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1634282097331
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1634282097331
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1634282097332
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1634282097332
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1634282097333
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1634282097334
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1634282097334
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1634282097335
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1634282097335
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1634282097336
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1634282097336
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1634282097337
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1634282097337
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1634282097337
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1634282097338
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1634282097338
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1634282097339
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1634282097339
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1634282097340
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1634282097340
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1634282097341
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1634282097341
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1634282097342
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1634282097343
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1634282097344
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1634282097344
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1634282097345
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1634282097346
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1634282097351
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1634282097351
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1634282097351
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1634282097352
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1634282097352
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1634282097352
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1634282097352
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1634282097353
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1634282097353
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1634282097353
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1634282097354
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1634282097354
started,bundle,com.altera.sbtgui.integration,11.0.0.208,"com.altera.sbtgui.integration",1634282097354
started,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1634282097355
started,bundle,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project",1634282097355
started,bundle,com.altera.sbtgui.ui,11.0.0.208,"com.altera.sbtgui.ui",1634282097355
started,bundle,com.altera.systemconsole,11.0.0.208,"com.altera.systemconsole",1634282097355
started,bundle,com.altera.utilities,11.0.0.208,"com.altera.utilities",1634282097355
os,sysinfo,,,"win32",1634282097357
arch,sysinfo,,,"x86",1634282097357
ws,sysinfo,,,"win32",1634282097357
locale,sysinfo,,,"fr_FR",1634282097357
processors,sysinfo,,,"8",1634282097357
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1634282097357
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1634282097357
java.specification.name,sysinfo,,,"Java Platform API Specification",1634282097357
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1634282097357
java.specification.version,sysinfo,,,"1.6",1634282097357
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1634282097357
java.version,sysinfo,,,"1.6.0_23",1634282097357
java.vm.info,sysinfo,,,"mixed mode",1634282097357
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1634282097357
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1634282097357
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1634282097357
java.vm.specification.version,sysinfo,,,"1.0",1634282097357
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1634282097357
java.vm.version,sysinfo,,,"19.0-b09",1634282097357
started,bundle,com.altera.sbtgui.core,11.0.0.208,"com.altera.sbtgui.core",1634282117956
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1634282118033
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1634282118102
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1634282118124
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282118746
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282296175
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1634282305535
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282306183
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282306193
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1634282306945
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282338123
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282416139
error,log,,,"Could not save the project location for 'test_HelloWorld1'.",1634282426923
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1634282498585
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1634282498631
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282505989
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282523695
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282524036
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282527431
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1634282536978
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634282537008
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1634282537159
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1634282537163
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634282537166
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282573316
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282581105
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAs",1634282581117
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282583850
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282602107
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1634282602203
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAs",1634282602259
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282603087
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282606531
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1634282608509
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634282608891
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1634282672618
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282692441
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282694177
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282791432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282807097
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282807125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282811553
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282811567
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282814583
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282817596
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282819400
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282830864
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282832950
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282832956
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282834544
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1634282834554
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282848434
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282877576
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282890378
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282932703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282933489
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282934197
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282934513
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282935375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282936105
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282939117
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282974584
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282976916
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282976923
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634282979849
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1634282979852
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283056464
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283058887
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1634283058896
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1634283058896
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283058903
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283062370
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634283064852
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1634283080072
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634283080093
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1634283110056
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283128396
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1634283132021
started,bundle,com.altera.debug.cdi.gdb.plugin,11.0.0.208,"com.altera.debug.cdi.gdb.plugin",1634283132771
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283188204
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283192752
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283198276
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283202247
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283241853
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1634283241868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283248448
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283250436
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283254571
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283313562
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1634283313580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283314704
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283317808
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283317838
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283319918
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283323970
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283374133
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283375272
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283379025
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283379045
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283381133
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283381155
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283386469
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283390667
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283411978
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1634283414129
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1634283414130
opened,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1634283416296
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1634283416615
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1634283416619
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283455347
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283456011
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1634283461580
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1634283462392
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1634283462412
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1634283463238
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634283713272
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1634283715193
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1634283718200
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1634283842064
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1634283848108
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1634283859456
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1634283882584
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1634283884992
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1634283937877
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283948387
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283950758
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283950783
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283952918
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283952930
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283955610
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283956612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634283958231
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1634283962711
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1634283965933
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1634283970668
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1634283998030
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1634283998851
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1634284001955
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1634284002487
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1634284004992
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1634284005002
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1634284006100
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634284038091
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634284038779
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634284039121
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634284041453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634284041880
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634284045972
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1634284130811
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634284133914
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1634284138757
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634284143279
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1634284240823
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634284240824
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634285161941
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634286942091
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634286942587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634287079102
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1634287269564
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1634287271219
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1634287272307
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1634287272835
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1634287349400
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1634287427829
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634287429402
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634287431602
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634287431624
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634287434032
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634287434042
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634287441634
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634287444879
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634287458328
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1634287460531
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1634287462533
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1634287465154
